source	target	Spearman	P_value	FDR
otu_773	otu_827	0.7569759071052644	1.1166636311488176e-4	0.003357855389109189
otu_635	otu_863	0.7568036960197546	1.1230314484800274e-4	0.0033755715412413243
otu_622	otu_678	0.7567889456524469	1.1235783168506153e-4	0.0033757836704156087
otu_239	otu_70	0.756758614716488	1.124703551791395e-4	0.0033777325820663947
otu_325	otu_561	0.7567449874752228	1.12520941816463e-4	0.003377820530361555
otu_135	otu_678	0.7567049808429118	1.1266956612621115e-4	0.003380850198459501
otu_346	otu_676	0.7566386883331804	1.129162133381989e-4	0.0033865195581845335
otu_396	otu_618	0.7566238566271907	1.1297145944766385e-4	0.0033865195581845335
otu_297	otu_31	0.7566157018337895	1.1300184484319686e-4	0.0033865195581845335
otu_10	otu_827	0.7565959420835922	1.1307550031580682e-4	0.0033872946578119715
otu_276	otu_759	0.756537583675344	1.1329327495257502e-4	0.003392384518605284
otu_717	otu_776	0.7564399230615457	1.136585182717198e-4	0.003401883927798316
otu_506	otu_881	0.7564024207969859	1.1379904231878513e-4	0.0034046521415729064
otu_261	otu_406	0.7563121231495638	1.1413800712212208e-4	0.003413352486408238
otu_288	otu_875	0.7562505412065412	1.1436967403755105e-4	0.0034188380502258404
otu_204	otu_452	0.7562195383089271	1.1448645745115726e-4	0.0034208862387471424
otu_306	otu_346	0.7559845559845559	1.153749353466349e-4	0.0034445160610487263
otu_559	otu_71	0.755970236366561	1.1542926923624464e-4	0.0034445160610487263
otu_67	otu_868	0.755970236366561	1.1542926923624464e-4	0.0034445160610487263
otu_500	otu_775	0.7559485091438318	1.1551175225155141e-4	0.0034445160610487263
otu_191	otu_32	0.7559334714416065	1.1556886947872158e-4	0.0034445160610487263
otu_32	otu_802	0.7559334714416065	1.1556886947872158e-4	0.0034445160610487263
otu_520	otu_883	0.7558990002872124	1.1569989167403705e-4	0.0034455233286928783
otu_718	otu_761	0.7558990002872124	1.1569989167403705e-4	0.0034455233286928783
otu_829	otu_841	0.7558173557545999	1.160107250552933e-4	0.003452413978075875
otu_12	otu_275	0.7558126403102473	1.1602869935911642e-4	0.003452413978075875
otu_31	otu_5	0.7557043612098499	1.1644209530370375e-4	0.0034630334362062525
otu_100	otu_89	0.7556935817805382	1.1648331892200048e-4	0.0034630334362062525
otu_124	otu_611	0.7556021991062718	1.1683329599465608e-4	0.003471876220209018
otu_784	otu_87	0.7555903538096758	1.1687872709265079e-4	0.003471876220209018
otu_160	otu_763	0.7555040472491551	1.1721020275112792e-4	0.0034802640679467713
otu_261	otu_329	0.7554580154539985	1.173873257864777e-4	0.0034826053170541626
otu_68	otu_763	0.7554580154539985	1.173873257864777e-4	0.0034826053170541626
otu_191	otu_278	0.7553461349333357	1.1781878243888322e-4	0.0034939431063340113
otu_617	otu_718	0.7553030303030303	1.1798537425677935e-4	0.0034974200693531966
otu_148	otu_430	0.7551201709443256	1.1869434388622757e-4	0.003516834527889109
otu_115	otu_574	0.7551085406217722	1.1873955958630056e-4	0.003516834527889109
otu_148	otu_444	0.7550767521050248	1.1886322059684318e-4	0.0035190265760325218
otu_763	otu_894	0.7549671025957911	1.1929061856741363e-4	0.0035299070036722705
otu_138	otu_677	0.7549569291338301	1.1933034004174559e-4	0.0035299070036722705
otu_215	otu_643	-0.754925750054074	1.194521470058163e-4	0.0035320360330347252
otu_314	otu_823	0.7547146015460058	1.2027985065032887e-4	0.003553719740805564
otu_643	otu_869	0.754713098075892	1.2028576186851048e-4	0.003553719740805564
otu_376	otu_635	0.754661790786224	1.2048763708460974e-4	0.003558200735837
otu_617	otu_830	0.7546226946331599	1.2064166114722497e-4	0.0035612654625034224
otu_32	otu_432	0.7545098796048633	1.2108705746927129e-4	0.003565927059652496
otu_32	otu_885	0.7545098796048633	1.2108705746927129e-4	0.003565927059652496
otu_409	otu_826	0.7545098796048633	1.2108705746927129e-4	0.003565927059652496
otu_869	otu_92	0.7545064377682403	1.2110066807413666e-4	0.003565927059652496
otu_254	otu_753	0.7545062398231219	1.2110145088017887e-4	0.003565927059652496
otu_430	otu_565	0.7545062398231219	1.2110145088017887e-4	0.003565927059652496
otu_318	otu_894	0.7544698675905498	1.21245364490985e-4	0.0035686820820859852
otu_190	otu_711	0.7544190078455888	1.2144684679404882e-4	0.0035704946238357418
otu_318	otu_90	0.7544146515430111	1.2146411776159383e-4	0.0035704946238357418
otu_12	otu_653	0.7543987381489172	1.2152722581082465e-4	0.0035704946238357418
otu_711	otu_880	0.7543987381489172	1.2152722581082465e-4	0.0035704946238357418
otu_3	otu_325	-0.7543780767453869	1.2160920511794515e-4	0.0035704946238357418
otu_66	otu_883	0.7543780767453869	1.2160920511794515e-4	0.0035704946238357418
otu_306	otu_370	0.7543564960354395	1.2169488267677053e-4	0.0035715306437262063
otu_678	otu_734	0.754193331276771	1.2234434118019166e-4	0.0035891049360460532
otu_504	otu_621	0.7541478129713424	1.2252605132689887e-4	0.003590796818706094
otu_215	otu_536	0.7541268868265036	1.2260966667554385e-4	0.003590796818706094
otu_288	otu_738	0.7541268868265036	1.2260966667554385e-4	0.003590796818706094
otu_207	otu_518	-0.7541154642334393	1.2265532899835563e-4	0.003590796818706094
otu_504	otu_677	0.7541154642334393	1.2265532899835563e-4	0.003590796818706094
otu_12	otu_773	0.7539969683227745	1.2312988331819597e-4	0.003603201325375911
otu_734	otu_77	0.7539431418375176	1.2334596838003975e-4	0.0036080350205958305
otu_359	otu_388	0.7538016208669767	1.2391565403291338e-4	0.0036232037521603828
otu_10	otu_184	0.7537190082644628	1.24249249552566e-4	0.0036284671657551165
otu_439	otu_738	0.7537190082644628	1.24249249552566e-4	0.0036284671657551165
otu_479	otu_763	0.7537190082644628	1.24249249552566e-4	0.0036284671657551165
otu_118	otu_135	0.7535992817105361	1.247340814867215e-4	0.0036411255187202935
otu_73	otu_827	0.7535063084274297	1.2511169519258125e-4	0.003650644919089909
otu_116	otu_12	0.7534627845528721	1.2528880550433108e-4	0.0036531511163551415
otu_447	otu_762	0.7534360275868468	1.2539779352160885e-4	0.0036531511163551415
otu_1	otu_575	-0.753431002896148	1.2541826945211554e-4	0.0036531511163551415
otu_245	otu_359	0.7534060261434972	1.2552009387056806e-4	0.0036531511163551415
otu_609	otu_900	0.7534060261434972	1.2552009387056806e-4	0.0036531511163551415
otu_138	otu_356	0.7533834586466165	1.2561215730810815e-4	0.0036531511163551415
otu_506	otu_719	-0.7533805098236831	1.2562419122330581e-4	0.0036531511163551415
otu_183	otu_545	-0.7533784813216142	1.2563246995545008e-4	0.0036531511163551415
otu_202	otu_654	0.7533713762145898	1.2566147104342562e-4	0.0036531511163551415
otu_209	otu_827	-0.75333826310799	1.2579670539913934e-4	0.003653802947937023
otu_239	otu_765	0.7533382367968654	1.2579681290381117e-4	0.003653802947937023
otu_148	otu_261	0.7533280235989331	1.2583854895753532e-4	0.003653802947937023
otu_737	otu_868	0.7532248678090472	1.2626075977850704e-4	0.003662983642117368
otu_344	otu_653	0.7532129100433712	1.2630978076266786e-4	0.003662983642117368
otu_344	otu_711	0.7532129100433712	1.2630978076266786e-4	0.003662983642117368
otu_254	otu_762	-0.7531768241198132	1.2645781439757364e-4	0.0036639754705001457
otu_184	otu_773	0.7531542437209643	1.265505206349271e-4	0.0036639754705001457
otu_406	otu_763	0.7531542437209643	1.265505206349271e-4	0.0036639754705001457
otu_142	otu_872	0.7531541844547132	1.265507640355601e-4	0.0036639754705001457
otu_183	otu_31	0.7530860000800575	1.2683105671928985e-4	0.003669805243680786
otu_337	otu_773	-0.7530800174943602	1.2685567536285802e-4	0.003669805243680786
otu_653	otu_773	0.7530129021507669	1.2713213954085312e-4	0.003676302538595473
otu_22	otu_677	0.7529806020942127	1.2726537537188776e-4	0.0036786544636451535
otu_327	otu_518	0.7528394827367164	1.2784889054096027e-4	0.0036940146620387687
otu_148	otu_164	0.7528156589902055	1.2794762559664719e-4	0.00369536100724856
otu_31	otu_855	0.7526694039359147	1.285551993697176e-4	0.0037113964605002465
otu_327	otu_762	-0.7526098915916858	1.2880313355845274e-4	0.0037170402663228405
otu_232	otu_717	0.7525291603713626	1.291401232945688e-4	0.003725248424349149
otu_202	otu_670	0.75244243493689	1.295029766601452e-4	0.0037333070974738406
otu_801	otu_851	0.7524372174220026	1.2952483425543448e-4	0.0037333070974738406
otu_115	otu_734	-0.7524117059719903	1.296317542673897e-4	0.003734870006282729
otu_318	otu_337	0.7523605150214592	1.2984652702652255e-4	0.0037395377690092697
otu_346	otu_80	0.7523330900854427	1.2996171447809957e-4	0.0037413348803207896
otu_284	otu_306	-0.7522706608652904	1.302242503455897e-4	0.003747370672957376
otu_300	otu_325	0.7521829564982454	1.3059384520897055e-4	0.0037554255815638355
otu_512	otu_744	-0.7521790954186047	1.3061013683834943e-4	0.0037554255815638355
otu_711	otu_851	0.7520668533583575	1.3108449917087484e-4	0.0037675364814415756
otu_261	otu_382	0.752020828114555	1.3127943991442237e-4	0.003771609883816214
otu_87	otu_880	0.751852998500611	1.3199239358607784e-4	0.0037905562754484818
otu_32	otu_87	0.7518312420019645	1.3208505967199358e-4	0.0037909192268144685
otu_286	otu_536	0.7518123684088094	1.3216549197836436e-4	0.0037909192268144685
otu_346	otu_561	0.7518123684088094	1.3216549197836436e-4	0.0037909192268144685
otu_202	otu_762	0.7517837555965248	1.3228750937965827e-4	0.003792884107925833
otu_444	otu_794	0.751746938956692	1.324446535990731e-4	0.0037958541320209883
otu_207	otu_466	0.7515753040066646	1.3317935700518646e-4	0.0038153678686740486
otu_676	otu_730	0.751536717960897	1.3334500951356354e-4	0.0038185700582962947
otu_713	otu_851	0.7514683765500189	1.3363883756012385e-4	0.003823894328183826
otu_776	otu_851	0.7514683765500189	1.3363883756012385e-4	0.003823894328183826
otu_5	otu_883	0.7513362296617362	1.3420856720336438e-4	0.0038370981884250322
otu_730	otu_848	0.7513362296617362	1.3420856720336438e-4	0.0038370981884250322
otu_164	otu_284	0.7512885940686678	1.3441445045958567e-4	0.0038414349156345134
otu_439	otu_830	0.7512470545392874	1.345942073005535e-4	0.003843074475154507
otu_217	otu_562	0.7512252352872989	1.346887098070404e-4	0.003843074475154507
otu_267	otu_678	0.7512252352872989	1.346887098070404e-4	0.003843074475154507
otu_370	otu_802	0.7512252352872989	1.346887098070404e-4	0.003843074475154507
otu_31	otu_773	0.751131221719457	1.350965480888533e-4	0.003853160137764815
otu_12	otu_87	0.7510818672200976	1.3531107545672327e-4	0.003857279311979912
otu_834	otu_881	0.7510729613733905	1.3534981727092443e-4	0.003857279311979912
otu_148	otu_698	0.751027498280015	1.3554773705770629e-4	0.0038613671268898676
otu_802	otu_894	-0.7509622339760906	1.3583229367464256e-4	0.003867918700877447
otu_493	otu_558	0.7509014253232297	1.3609788427881853e-4	0.003873925159094595
otu_327	otu_68	-0.7508805560272576	1.361891365498913e-4	0.003874412634613912
otu_202	otu_826	0.7508725083591248	0.00013622433948667911	0.003874412634613912
otu_3	otu_345	0.7508468661010186	1.363365585405063e-4	0.0038760489061840857
otu_148	otu_90	0.7508083780897575	1.3650514369079048e-4	0.0038792857113987434
otu_430	otu_827	-0.7507348682460421	1.3682762830669049e-4	0.0038868917771001984
otu_184	otu_447	-0.7506976875497037	1.3699098712938174e-4	0.0038899732386947355
otu_447	otu_67	0.7506761508897718	1.3708568807402344e-4	0.003890944333140544
otu_421	otu_841	0.7506649457615282	1.3713498143497205e-4	0.003890944333140544
otu_284	otu_329	0.7506222317152736	1.373230276016102e-4	0.0038947206499766805
otu_851	otu_880	0.7505116458887692	1.3781090315223565e-4	0.003906994228727142
otu_16	otu_654	0.7504789272030651	1.3795553402307092e-4	0.003909522606156074
otu_677	otu_830	0.7504665215717488	1.380104063519738e-4	0.003909522606156074
otu_430	otu_698	0.7503459484048426	1.385446988062533e-4	0.0039230899211314466
otu_193	otu_417	0.7502656729580546	1.3890140389527517e-4	0.003928482004182571
otu_55	otu_677	0.7502656729580546	1.3890140389527517e-4	0.003928482004182571
otu_577	otu_67	0.7502656729580546	1.3890140389527517e-4	0.003928482004182571
otu_518	otu_621	-0.7501568528726339	1.3938620471565244e-4	0.003940184403913101
otu_352	otu_536	0.7501478546915098	1.394263570886345e-4	0.003940184403913101
otu_275	otu_863	0.7501298385034033	1.39506780114651e-4	0.0039408858299744935
otu_250	otu_305	0.7500805841323879	1.397268513096961e-4	0.003945530005349012
otu_356	otu_735	0.7500215229650081	1.3999113224505422e-4	0.0039514183548388935
otu_207	otu_350	0.7499963642923648	1.4010383984142116e-4	0.00395302537921997
otu_202	otu_894	0.7499772240695979	1.401896376691525e-4	0.0039538721684993445
otu_278	otu_92	0.7499048683917071	1.405143859312119e-4	0.003961454899467214
otu_227	otu_286	0.7498919894708214	1.4057225694674713e-4	0.003961510649446382
otu_288	otu_868	0.7498282236546888	1.4085908777783374e-4	0.0039680161785936975
otu_479	otu_642	0.7497969358981998	1.410000095183328e-4	0.003970407896154691
otu_573	otu_864	0.7497809358709462	1.410721212078414e-4	0.003970860866849471
otu_190	otu_325	-0.7497212013445642	1.4134162258883087e-4	0.003976867345218729
otu_654	otu_99	-0.7496317350506921	1.41746089038719e-4	0.003986422928484812
otu_728	otu_776	0.7496212121212121	1.4179372711087268e-4	0.003986422928484812
otu_261	otu_337	0.7496082520086377	1.4185241735420462e-4	0.003986491646469709
otu_135	otu_654	0.7495210727969349	1.4224775249971344e-4	0.003996017323095399
otu_559	otu_70	0.7495034929160883	1.4232758705556847e-4	0.003996675935083388
otu_54	otu_574	0.7494275354570897	1.426729702758145e-4	0.00400478789753213
otu_263	otu_751	0.7493965142087191	1.4281423232231916e-4	0.004007166084749284
otu_239	otu_402	0.749298728232769	1.4326030725020367e-4	0.004018091625114933
otu_532	otu_816	0.7492103537735778	1.4366447633173962e-4	0.004026240974491252
otu_609	otu_763	0.7492103537735778	1.4366447633173962e-4	0.004026240974491252
otu_280	otu_718	0.7491949377640746	1.4373507948839404e-4	0.004026627467912812
otu_848	otu_851	0.7491738166216219	1.4383185964961243e-4	0.00402699957699808
otu_12	otu_533	0.749167241892922	1.4386199741744932e-4	0.00402699957699808
otu_265	otu_267	0.7491428571428571	1.4397382146880133e-4	0.004028538717103341
otu_573	otu_737	0.7490570351214473	1.4436797861705486e-4	0.00403797350136637
otu_191	otu_558	0.7490421455938697	1.4443645624595547e-4	0.004038295176681791
otu_288	otu_711	0.7490189633751424	1.4454312777578693e-4	0.004039684039525503
otu_346	otu_508	0.7489968014376137	1.446451676854199e-4	0.004040942414218298
otu_439	otu_703	0.7489719457392446	1.4475968390836869e-4	0.004042548209885555
otu_138	otu_317	0.7488721804511278	1.4522010920137163e-4	0.004052790465785037
otu_376	otu_73	0.748867700952649	1.452408118840509e-4	0.004052790465785037
otu_267	otu_565	0.7488431232013973	1.4535444672847397e-4	0.0040543651185861165
otu_388	otu_793	0.748782774988347	1.4563378912346714e-4	0.004057937874766883
otu_297	otu_784	0.748775559186815	1.4566722071829297e-4	0.004057937874766883
otu_439	otu_805	0.7487659955457067	1.4571154024833888e-4	0.004057937874766883
otu_479	otu_640	0.7487603305785124	1.4573779811533072e-4	0.004057937874766883
otu_201	otu_703	0.7487536421494166	1.457688050843231e-4	0.004057937874766883
otu_718	otu_73	0.7486845759148539	1.4608932094306581e-4	0.004065263726407826
otu_288	otu_499	0.7485348442335105	1.46786256406628e-4	0.004083054438412938
otu_382	otu_415	0.7484948247378623	1.469730116112622e-4	0.004086645418187453
otu_48	otu_893	0.7484606570771922	1.4713261975951575e-4	0.004089479042382525
otu_327	otu_406	-0.7484324293665874	1.4726459254710278e-4	0.0040902860418768295
otu_184	otu_512	0.7484174245780651	1.473347856102425e-4	0.0040902860418768295
otu_207	otu_479	0.7484174245780651	1.473347856102425e-4	0.0040902860418768295
otu_531	otu_900	0.7483580795696714	1.4761268528484806e-4	0.004095766422569162
otu_660	otu_898	0.7483505945098796	1.476477680690813e-4	0.004095766422569162
otu_765	otu_77	0.7483001501777682	1.4788438918733604e-4	0.004100725339609401
otu_536	otu_864	0.7482569908793385	1.4808709608349346e-4	0.00410474032929749
otu_316	otu_830	0.7482355712344554	1.4818778643821418e-4	0.004105925547926062
otu_139	otu_676	0.7481375766462921	1.4864919222290496e-4	0.0041165750567841546
otu_512	otu_730	0.748116968025012	1.4874638411344066e-4	0.0041165750567841546
otu_730	otu_773	0.748116968025012	1.4874638411344066e-4	0.0041165750567841546
otu_302	otu_830	0.748029941956256	1.4915740685905732e-4	0.004126338941663758
otu_12	otu_297	0.7479973420980438	1.4931162591458325e-4	0.0041289936786273905
otu_744	otu_900	0.7477798951486759	1.5034379543332754e-4	0.004155915306213932
otu_493	otu_847	0.7476652012165	1.5089067981977067e-4	0.00416778169248093
otu_493	otu_860	0.7476652012165	1.5089067981977067e-4	0.00416778169248093
otu_575	otu_896	0.7476525839271799	1.5095094563122302e-4	0.004167822057872444
otu_415	otu_561	-0.7476401302447678	1.5101045021226334e-4	0.004167841382104508
otu_295	otu_869	0.7475236415468229	1.5156801571425405e-4	0.004181601666704348
otu_139	otu_512	0.7474980048088188	1.5169096087364053e-4	0.00418202885920618
otu_230	otu_286	0.7474957066913086	1.5170198604419483e-4	0.00418202885920618
otu_202	otu_834	0.7474712166079879	1.5181951936815707e-4	0.00418202885920618
otu_508	otu_54	0.7474712166079879	1.5181951936815707e-4	0.00418202885920618
otu_207	otu_834	0.7474480088165177	1.519309707020966e-4	0.00418347299125167
otu_482	otu_538	0.7474226730286531	1.5205272141716186e-4	0.0041846071181221006
otu_827	otu_881	-0.747414868828702	1.5209024121398684e-4	0.0041846071181221006
otu_10	otu_139	0.7473604516654949	1.5235208005814904e-4	0.004188559358495489
otu_10	otu_161	0.7473604516654949	1.5235208005814904e-4	0.004188559358495489
otu_121	otu_327	0.7473286571136992	1.5250524450571845e-4	0.004191144517094727
otu_217	otu_444	0.7472728277585999	1.5277451154926958e-4	0.0041969171630100895
otu_345	otu_452	0.7472527472527473	1.5287146014930642e-4	0.004197953355111291
otu_452	otu_559	0.7471394066110891	1.5341965756698883e-4	0.004211375542106081
otu_864	otu_891	0.7471265423494227	1.5348198477704855e-4	0.0042114553438087855
otu_204	otu_77	0.7469973488173548	1.5410913028146567e-4	0.004226220976052598
otu_138	otu_230	0.7469911329732303	1.541393592061624e-4	0.004226220976052598
otu_245	otu_550	0.7469537563752459	1.5432123643011053e-4	0.004226617579132745
otu_53	otu_746	0.7469537563752459	1.5432123643011053e-4	0.004226617579132745
